-697.743 	655.169 	725.062 	-501.432 	624.371 	717.344 	0 	0 	0 	899.935 	259.412 	2.49033 	1186.47 	-210.004 	-1.52056 	1291.29 	-381.314 	-3.96178 	
-682.125 	651.331 	726.569 	-484.207 	622.422 	718.029 	0 	0 	0 	899.961 	259.405 	2.49622 	1186.54 	-209.965 	-1.55057 	1291.22 	-381.357 	-3.95618 	
-661.993 	650.301 	726.999 	-465.879 	619.71 	718.293 	0 	0 	0 	899.967 	259.416 	2.52835 	1186.5 	-210.039 	-1.46707 	1291.11 	-381.412 	-3.88566 	
-645.091 	646.738 	727.925 	-447.612 	616.986 	718.806 	0 	0 	0 	899.964 	259.423 	2.54414 	1186.47 	-210.051 	-1.41987 	1291.11 	-381.408 	-3.8786 	
-625.915 	645.907 	728.283 	-428.766 	614.011 	718.699 	0 	0 	0 	899.95 	259.373 	2.58732 	1186.56 	-210.011 	-1.42286 	1291.11 	-381.376 	-3.83608 	
-607.254 	645.157 	729.254 	-410.128 	611.04 	719.28 	0 	0 	0 	899.957 	259.395 	2.61341 	1186.49 	-210.027 	-1.34807 	1291.09 	-381.448 	-3.78653 	
-588.129 	644.869 	730.005 	-391.781 	607.509 	719.97 	0 	0 	0 	899.999 	259.374 	2.63464 	1186.47 	-210.011 	-1.34817 	1290.99 	-381.476 	-3.71596 	
-569.06 	645.023 	729.637 	-373.11 	604.471 	719.93 	0 	0 	0 	899.972 	259.438 	2.61213 	1186.38 	-210.062 	-1.29834 	1290.99 	-381.464 	-3.71269 	
-549.152 	645.517 	728.456 	-354.119 	601.716 	719.009 	0 	0 	0 	899.99 	259.441 	2.58974 	1186.46 	-210.032 	-1.34128 	1291.07 	-381.413 	-3.75273 	
-529.468 	645.299 	728.529 	-334.886 	598.943 	718.882 	0 	0 	0 	899.99 	259.487 	2.54969 	1186.43 	-210.035 	-1.38961 	1291.15 	-381.359 	-3.82476 	
-508.515 	646.013 	729.708 	-315.058 	596.386 	719.729 	0 	0 	0 	899.959 	259.453 	2.49977 	1186.45 	-210.02 	-1.47551 	1291.23 	-381.343 	-3.92623 	
-487.587 	643.588 	731.378 	-293.364 	596.137 	721.175 	0 	0 	0 	900.006 	259.456 	2.47692 	1186.55 	-209.985 	-1.53001 	1291.22 	-381.338 	-3.93206 	
-467.068 	639.739 	732.921 	-273.335 	591.546 	723.163 	0 	0 	0 	899.965 	259.403 	2.50412 	1186.49 	-210.016 	-1.46128 	1291.25 	-381.318 	-3.94904 	
-447.643 	634.928 	734.137 	-253.182 	589.055 	724.253 	0 	0 	0 	899.983 	259.427 	2.52982 	1186.51 	-210.015 	-1.4234 	1291.14 	-381.363 	-3.86812 	
-428.039 	630.391 	734.277 	-233.698 	586.16 	724.657 	0 	0 	0 	899.985 	259.394 	2.58795 	1186.48 	-210.002 	-1.37597 	1291.14 	-381.399 	-3.82841 	
-409.127 	625.407 	734.059 	-213.955 	583.444 	724.298 	0 	0 	0 	899.979 	259.397 	2.60865 	1186.49 	-210.037 	-1.33275 	1291.1 	-381.418 	-3.80012 	
-389.449 	620.496 	733.36 	-194.369 	579.797 	723.772 	0 	0 	0 	899.991 	259.415 	2.64122 	1186.46 	-210.033 	-1.32602 	1291.08 	-381.382 	-3.77655 	
-369.36 	614.788 	732.835 	-173.037 	577.909 	722.79 	0 	0 	0 	900.014 	259.462 	2.61155 	1186.44 	-210.012 	-1.33005 	1290.99 	-381.456 	-3.72865 	
-348.711 	608.281 	732.255 	-151.629 	574.185 	722.774 	0 	0 	0 	899.993 	259.457 	2.61345 	1186.4 	-210.034 	-1.31243 	1291.01 	-381.461 	-3.71702 	
-327.537 	601.433 	731.512 	-130.275 	569.724 	723.043 	0 	0 	0 	899.998 	259.458 	2.60111 	1186.42 	-210.037 	-1.36193 	1291.06 	-381.409 	-3.77242 	
-306.616 	593.483 	731.219 	-108.803 	564.366 	723.005 	0 	0 	0 	899.967 	259.442 	2.55774 	1186.4 	-210.046 	-1.40117 	1291.03 	-381.449 	-3.75644 	
-284.914 	585.085 	730.368 	-86.8181 	557.885 	722.404 	0 	0 	0 	899.977 	259.436 	2.50352 	1186.44 	-210.007 	-1.45289 	1291.21 	-381.315 	-3.91455 	
-263.249 	576.237 	728.745 	-64.8522 	550.725 	721.324 	0 	0 	0 	899.986 	259.436 	2.45998 	1186.49 	-209.991 	-1.52261 	1291.22 	-381.357 	-3.93932 	
-242.341 	566.789 	726.266 	-43.593 	542.79 	719.658 	0 	0 	0 	899.974 	259.411 	2.46866 	1186.49 	-210.011 	-1.50347 	1291.25 	-381.329 	-3.95154 	
-220.294 	556.232 	722.716 	-21.8114 	534.019 	717.136 	-224.088 	566.789 	721.612 	899.983 	259.421 	2.47129 	1186.5 	-210.019 	-1.50975 	1291.21 	-381.348 	-3.95245 	
